name,decimalLongitude,decimalLatitude
spp_ex,-91.729,16.085
spp_ex,-91.728,16.113
spp_ex,-91.727,16.134
spp_ex,-91.727,16.134
spp_ex,-91.771,16.101
spp_ex,-91.764,16.107
spp_ex,-91.725,16.133
spp_ex,-91.734,16.081
spp_ex,-91.734,16.081
spp_ex,-91.734,16.081
spp_ex,-91.734,16.081
spp_ex,-91.734,16.081
spp_ex,-91.734,16.081
spp_ex,-91.734,16.081
spp_ex,-91.734,16.081
spp_ex,-91.734,16.081
spp_ex,-91.734,16.081
spp_ex,-91.727,16.084
spp_ex,-91.727,16.084
spp_ex,-91.727,16.084
spp_ex,-91.734,16.081
spp_ex,-91.734,16.115
spp_ex,-91.739,16.131
spp_ex,-91.739,16.131
spp_ex,-91.739,16.131
spp_ex,-91.739,16.131
spp_ex,-91.739,16.131
spp_ex,-91.739,16.131
spp_ex,-91.739,16.131
spp_ex,-91.739,16.131
spp_ex,-91.739,16.131
spp_ex,-91.739,16.131
spp_ex,-91.739,16.131
spp_ex,-91.739,16.131
spp_ex,-91.729,16.085
spp_ex,-91.729,16.085
spp_ex,-91.729,16.085
spp_ex,-91.729,16.085
spp_ex,-91.729,16.085
spp_ex,-91.729,16.085
spp_ex,-91.729,16.085
spp_ex,-91.729,16.085
spp_ex,-91.736,16.096
spp_ex,-91.729,16.085
spp_ex,-91.729,16.085
spp_ex,-91.729,16.085
spp_ex,-91.729,16.085
spp_ex,-91.729,16.085
spp_ex,-92.039,17.487
spp_ex,-92.039,17.487
spp_ex,-92.026,17.491
spp_ex,-92.032,17.492
spp_ex,-92.032,17.492
spp_ex,-92.808,15.657
spp_ex,-93.884,16.536
spp_ex,-93.874,16.545
spp_ex,-93.716,16.223
spp_ex,-92.146,15.084
spp_ex,-92.519,15.446
spp_ex,-92.58,15.4
spp_ex,-92.58,15.4
spp_ex,-92.487,15.484
spp_ex,-92.457,15.382
spp_ex,-92.52,15.557
spp_ex,-92.522,15.506
spp_ex,-93.655,16.125
spp_ex,-93.589,16.175
spp_ex,-93.589,16.161
spp_ex,-93.726,16.275
spp_ex,-93.738,16.355
spp_ex,-93.726,16.341
spp_ex,-94.026,16.42
spp_ex,-93.778,16.271
spp_ex,-93.778,16.271
spp_ex,-93.192,15.88
spp_ex,-92.185,15.149
spp_ex,-93.655,16.125
spp_ex,-93.738,16.355
spp_ex,-93.738,16.355
spp_ex,-93.589,16.175
spp_ex,-93.589,16.175
spp_ex,-92.238,15.213
spp_ex,-92.229,15.158
spp_ex,-96.942,19.582
spp_ex,-96.759,19.318
spp_ex,-96.759,19.318
spp_ex,-96.729,19.327
spp_ex,-96.754,19.345
spp_ex,-96.754,19.345
spp_ex,-96.788,19.344
spp_ex,-96.759,19.318
spp_ex,-96.794,19.326
spp_ex,-96.729,19.327
spp_ex,-96.778,19.328
spp_ex,-96.794,19.326
spp_ex,-96.778,19.328
spp_ex,-96.759,19.318
spp_ex,-96.769,19.342
spp_ex,-96.754,19.345
spp_ex,-96.767,19.347
spp_ex,-96.754,19.345
spp_ex,-99.15,23.05
spp_ex,-99.395,23.27
spp_ex,-99.395,23.27
spp_ex,-99.395,23.27
spp_ex,-99.395,23.27
spp_ex,-99.15,23.103
spp_ex,-99.15,23.103
spp_ex,-99.15,23.103
spp_ex,-99.15,23.103
spp_ex,-99.15,23.103
spp_ex,-99.15,23.103
spp_ex,-99.15,23.103
spp_ex,-89.367,18.8
spp_ex,-89.95,18.05
spp_ex,-89.95,18.05
spp_ex,-99.183,23.05
spp_ex,-99.183,23.05
spp_ex,-89.717,17.867
spp_ex,-99.05,19
spp_ex,-91.308,16.202
spp_ex,-91.311,16.202
spp_ex,-96.949,17.798
spp_ex,-96.949,17.798
spp_ex,-96.949,17.798
spp_ex,-96.949,17.798
spp_ex,-96.946,17.784
spp_ex,-97.41,18.522
spp_ex,-97.41,18.522
spp_ex,-97.212,18.393
spp_ex,-97.212,18.393
spp_ex,-97.212,18.393
spp_ex,-97.212,18.393
spp_ex,-97.212,18.393
spp_ex,-97.212,18.393
spp_ex,-97.212,18.393
spp_ex,-97.212,18.393
spp_ex,-97.212,18.393
spp_ex,-97.212,18.393
spp_ex,-97.212,18.393
spp_ex,-97.212,18.393
spp_ex,-97.212,18.393
spp_ex,-97.212,18.393
spp_ex,-97.212,18.393
spp_ex,-97.212,18.393
spp_ex,-97.212,18.393
spp_ex,-97.393,18.522
spp_ex,-97.393,18.522
spp_ex,-97.393,18.522
spp_ex,-97.393,18.522
spp_ex,-97.393,18.522
spp_ex,-97.441,18.497
spp_ex,-97.147,18.186
spp_ex,-97.147,18.186
spp_ex,-97.147,18.186
spp_ex,-97.147,18.186
spp_ex,-97.147,18.186
spp_ex,-97.147,18.186
spp_ex,-97.147,18.186
spp_ex,-97.147,18.186
spp_ex,-97.147,18.186
spp_ex,-97.147,18.186
spp_ex,-97.147,18.186
spp_ex,-97.147,18.186
spp_ex,-97.147,18.186
spp_ex,-97.147,18.186
spp_ex,-97.147,18.186
spp_ex,-97.147,18.186
spp_ex,-97.147,18.186
spp_ex,-97.147,18.186
spp_ex,-97.147,18.186
spp_ex,-97.147,18.186
spp_ex,-97.147,18.186
spp_ex,-97.147,18.186
spp_ex,-97.147,18.186
spp_ex,-97.202,18.433
spp_ex,-97.202,18.433
spp_ex,-97.202,18.433
spp_ex,-97.202,18.433
spp_ex,-97.202,18.433
spp_ex,-93.15,16.84
spp_ex,-93.171,16.922
spp_ex,-93.183,16.878
spp_ex,-93.171,16.922
spp_ex,-93.101,16.885
spp_ex,-93.039,16.856
spp_ex,-93.039,16.856
spp_ex,-93.039,16.856
spp_ex,-93.039,16.856
spp_ex,-93.726,16.275
spp_ex,-93.456,16.879
spp_ex,-93.589,16.161
spp_ex,-93.589,16.161
spp_ex,-93.591,16.108
spp_ex,-93.655,16.125
spp_ex,-93.589,16.161
spp_ex,-91.673,16.083
spp_ex,-91.673,16.083
spp_ex,-92.045,16.098
spp_ex,-93.071,15.816
spp_ex,-93.069,15.802
spp_ex,-93.069,15.801
spp_ex,-93.778,16.271
spp_ex,-93.778,16.271
spp_ex,-93.783,16.276
spp_ex,-92.817,16.727
spp_ex,-91.949,16.927
spp_ex,-92.109,17.252
spp_ex,-99.472,21.172
spp_ex,-104.178,22.395
spp_ex,-104.178,22.395
spp_ex,-104.178,22.395
spp_ex,-104.178,22.395
spp_ex,-104.178,22.395
spp_ex,-104.178,22.395
spp_ex,-104.178,22.395
spp_ex,-104.178,22.395
spp_ex,-104.178,22.395
spp_ex,-104.178,22.395
spp_ex,-104.178,22.395
spp_ex,-104.178,22.395
spp_ex,-104.178,22.395
spp_ex,-104.178,22.395
spp_ex,-104.178,22.395
spp_ex,-104.178,22.395
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-99.026,22.654
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-98.748,21.085
spp_ex,-98.234,20.483
spp_ex,-98.234,20.483
spp_ex,-96.399,19.676
spp_ex,-98.78,20.557
spp_ex,-98.78,20.557
spp_ex,-96.399,19.676
spp_ex,-98.78,20.557
spp_ex,-96.431,19.77
spp_ex,-98.648,21.033
spp_ex,-96.431,19.73
spp_ex,-99.388,22.528
spp_ex,-96.431,19.77
spp_ex,-96.431,19.77
spp_ex,-96.431,19.77
spp_ex,-96.47,19.77
spp_ex,-99.175,21.298
spp_ex,-99.492,20.897
spp_ex,-96.983,19.141
spp_ex,-96.983,19.141
spp_ex,-96.77,18.838
spp_ex,-96.819,19.653
spp_ex,-96.819,19.653
spp_ex,-96.819,19.653
spp_ex,-96.819,19.653
spp_ex,-96.688,19.539
spp_ex,-99.24,21.005
spp_ex,-95.163,17.865
spp_ex,-99.24,21.005
spp_ex,-96.77,18.838
spp_ex,-99.24,21.005
spp_ex,-94.945,18.504
spp_ex,-99.24,21.005
spp_ex,-99.24,21.005
spp_ex,-94.945,18.504
spp_ex,-99.24,21.005
spp_ex,-99.24,21.005
spp_ex,-95.035,18.504
spp_ex,-99.24,21.005
spp_ex,-95.035,18.504
spp_ex,-99.24,21.005
spp_ex,-95.035,18.504
spp_ex,-95.035,18.504
spp_ex,-99.155,21.005
spp_ex,-95.035,18.504
spp_ex,-99.155,21.005
spp_ex,-99.359,20.584
spp_ex,-99.359,20.584
spp_ex,-99.359,20.584
spp_ex,-99.359,20.584
spp_ex,-99.359,20.584
spp_ex,-98.78,20.556
spp_ex,-98.78,20.556
spp_ex,-98.78,20.556
spp_ex,-98.78,20.556
spp_ex,-98.78,20.556
spp_ex,-98.78,20.556
spp_ex,-98.78,20.556
spp_ex,-97.172,19.15
spp_ex,-95.059,18.489
spp_ex,-96.854,19.9
spp_ex,-99.566,20.233
spp_ex,-99.566,20.233
spp_ex,-99.342,20.583
spp_ex,-99.432,20.857
spp_ex,-98.974,21.174
spp_ex,-98.974,21.174
spp_ex,-98.304,21.046
spp_ex,-98.304,21.046
spp_ex,-98.304,21.046
spp_ex,-98.304,21.046
spp_ex,-98.791,20.613
spp_ex,-98.791,20.613
spp_ex,-99.469,20.286
spp_ex,-99.469,20.286
spp_ex,-98.783,20.596
spp_ex,-98.763,20.576
spp_ex,-98.783,20.596
spp_ex,-98.783,20.596
spp_ex,-98.773,20.596
spp_ex,-98.773,20.596
spp_ex,-98.778,20.596
spp_ex,-98.228,20.513
spp_ex,-96.583,16.298
spp_ex,-98.763,20.576
spp_ex,-98.763,20.576
spp_ex,-97.688,15.966
spp_ex,-98.763,20.576
spp_ex,-97.688,15.966
spp_ex,-98.763,20.576
spp_ex,-97.688,15.966
spp_ex,-97.688,15.966
spp_ex,-96.401,18.242
spp_ex,-96.959,17.798
spp_ex,-96.959,17.798
spp_ex,-95.479,16.411
spp_ex,-95.479,16.411
spp_ex,-95.479,16.411
spp_ex,-95.297,16.382
spp_ex,-97.661,18.094
spp_ex,-96.306,15.722
spp_ex,-96.306,15.722
spp_ex,-95.316,16.401
spp_ex,-95.316,16.401
spp_ex,-95.316,16.401
spp_ex,-97.042,16.451
spp_ex,-96.306,15.722
spp_ex,-96.306,15.722
spp_ex,-96.306,15.722
spp_ex,-96.306,15.722
spp_ex,-96.306,15.722
spp_ex,-96.306,15.722
spp_ex,-96.306,15.722
spp_ex,-96.306,15.722
spp_ex,-96.306,15.722
spp_ex,-96.306,15.722
spp_ex,-96.306,15.722
spp_ex,-96.306,15.722
spp_ex,-96.306,15.722
spp_ex,-96.306,15.722
spp_ex,-96.306,15.722
spp_ex,-96.306,15.722
spp_ex,-96.306,15.722
spp_ex,-96.306,15.722
spp_ex,-96.306,15.722
spp_ex,-92.168,15.398
spp_ex,-91.982,17.509
spp_ex,-91.982,17.509
spp_ex,-91.982,17.509
spp_ex,-92.052,16.1
spp_ex,-92.052,16.1
spp_ex,-92.052,16.1
spp_ex,-92.562,16.664
spp_ex,-92.052,16.1
spp_ex,-92.052,16.1
spp_ex,-92.052,16.1
spp_ex,-92.052,16.1
spp_ex,-92.052,16.1
spp_ex,-92.052,16.1
spp_ex,-92.052,16.1
spp_ex,-92.052,16.1
spp_ex,-92.052,16.1
spp_ex,-92.052,16.1
spp_ex,-92.052,16.1
spp_ex,-92.052,16.1
spp_ex,-92.052,16.1
spp_ex,-92.052,16.1
spp_ex,-92.052,16.1
spp_ex,-93.017,17.346
spp_ex,-93.017,17.346
spp_ex,-90.969,16.901
spp_ex,-90.969,16.901
spp_ex,-92.963,16.036
spp_ex,-92.963,16.036
spp_ex,-92.963,16.036
spp_ex,-92.963,16.036
spp_ex,-92.963,16.036
spp_ex,-92.963,16.036
spp_ex,-92.696,15.813
spp_ex,-92.696,15.813
spp_ex,-92.696,15.813
spp_ex,-92.696,15.813
spp_ex,-92.696,15.813
spp_ex,-92.696,15.813
spp_ex,-93.023,16.102
spp_ex,-92.168,15.398
spp_ex,-92.113,15.12
spp_ex,-93.102,16.899
spp_ex,-93.144,16.836
spp_ex,-93.144,16.836
spp_ex,-92.028,17.483
spp_ex,-92.112,16.891
spp_ex,-93.302,16.844
spp_ex,-93.408,16.777
spp_ex,-92.008,15.854
spp_ex,-92.008,15.854
spp_ex,-92.469,15.938
spp_ex,-92.469,15.938
spp_ex,-92.324,16.028
spp_ex,-92.324,16.028
spp_ex,-92.288,16.01
spp_ex,-92.17,15.937
spp_ex,-92.17,15.937
spp_ex,-93.043,16.187
spp_ex,-93.043,16.187
spp_ex,-93.043,16.187
spp_ex,-93.043,16.187
spp_ex,-92.592,16.052
spp_ex,-92.634,16.081
spp_ex,-92.634,16.081
spp_ex,-92.654,16.338
spp_ex,-92.654,16.338
spp_ex,-92.892,15.532
spp_ex,-92.892,16.707
spp_ex,-92.425,14.719
spp_ex,-92.982,17.508
spp_ex,-92.982,17.508
spp_ex,-91.947,17.476
spp_ex,-91.947,17.476
spp_ex,-91.947,17.476
spp_ex,-91.947,17.476
spp_ex,-99.651,20.531
spp_ex,-99.651,20.531
spp_ex,-99.651,20.531
spp_ex,-99.651,20.531
spp_ex,-99.651,20.531
spp_ex,-99.651,20.531
spp_ex,-99.651,20.531
spp_ex,-99.651,20.531
spp_ex,-99.651,20.531
spp_ex,-98.749,20.61
spp_ex,-98.749,20.61
spp_ex,-98.78,20.733
spp_ex,-98.763,20.576
spp_ex,-98.78,20.556
spp_ex,-98.78,20.556
spp_ex,-98.78,20.556
spp_ex,-98.78,20.556
spp_ex,-98.78,20.556
spp_ex,-98.78,20.556
spp_ex,-98.78,20.556
spp_ex,-98.78,20.556
spp_ex,-98.78,20.556
spp_ex,-98.78,20.556
spp_ex,-98.78,20.556
spp_ex,-98.889,21.917
spp_ex,-98.889,21.917
spp_ex,-98.889,21.917
spp_ex,-98.889,21.917
spp_ex,-98.889,21.917
spp_ex,-98.889,21.917
spp_ex,-100.263,19.268
spp_ex,-100.263,19.268
spp_ex,-100.263,19.268
spp_ex,-100.275,19.174
spp_ex,-100.275,19.174
spp_ex,-100.377,19.136
spp_ex,-100.377,19.136
spp_ex,-100.377,19.136
spp_ex,-100.377,19.136
spp_ex,-100.377,19.136
spp_ex,-100.377,19.136
spp_ex,-100.377,19.136
spp_ex,-100.377,19.136
spp_ex,-100.377,19.136
spp_ex,-100.377,19.136
spp_ex,-100.377,19.136
spp_ex,-100.308,18.438
spp_ex,-99.65,18.802
spp_ex,-99.65,18.802
spp_ex,-100.398,18.786
spp_ex,-100.398,18.786
spp_ex,-100.398,18.786
spp_ex,-100.45,18.863
spp_ex,-100.45,18.863
spp_ex,-99.633,18.787
spp_ex,-99.633,18.787
spp_ex,-100.133,18.806
spp_ex,-100.133,18.806
spp_ex,-100.133,18.806
spp_ex,-100.133,18.806
spp_ex,-100.133,18.806
spp_ex,-100.09,19.991
spp_ex,-102.65,21.873
spp_ex,-105.08,19.52
spp_ex,-99.866,17.823
spp_ex,-102,18
spp_ex,-105.074,19.568
spp_ex,-102.669,21.845
spp_ex,-102.669,21.845
spp_ex,-102.669,21.845
spp_ex,-99.523,17.128
spp_ex,-99.626,17.547
spp_ex,-99.626,17.547
spp_ex,-99.626,17.547
spp_ex,-99.626,17.547
spp_ex,-99.626,17.547
spp_ex,-99.626,17.547
spp_ex,-99.626,17.547
spp_ex,-99.626,17.547
spp_ex,-99.626,17.547
spp_ex,-99.159,18.853
spp_ex,-99.159,18.853
spp_ex,-99.159,18.853
spp_ex,-102.028,17.986
spp_ex,-102.061,18.036
spp_ex,-102.061,18.036
spp_ex,-98.95,18.906
spp_ex,-98.95,18.906
spp_ex,-99.934,17.038
spp_ex,-99.934,17.038
spp_ex,-99.934,17.038
spp_ex,-99.934,17.038
spp_ex,-99.934,17.038
spp_ex,-99.934,17.038
spp_ex,-99.934,17.038
spp_ex,-99.934,17.038
spp_ex,-99.934,17.038
spp_ex,-99.934,17.038
spp_ex,-102.118,17.961
spp_ex,-102.669,21.845
spp_ex,-102.669,21.845
spp_ex,-102.669,21.845
spp_ex,-102.669,21.845
spp_ex,-102.669,21.845
spp_ex,-102.669,21.845
spp_ex,-102.669,21.845
spp_ex,-102.669,21.845
spp_ex,-103.049,20.429
spp_ex,-103.555,20.214
spp_ex,-103.555,20.214
spp_ex,-103.555,20.214
spp_ex,-103.441,19.524
spp_ex,-103.441,19.524
spp_ex,-103.441,19.524
spp_ex,-103.813,19.577
spp_ex,-98.572,18.892
spp_ex,-98.572,18.892
spp_ex,-98.572,18.892
spp_ex,-98.466,18.935
spp_ex,-98.466,18.935
spp_ex,-98.466,18.935
spp_ex,-98.466,18.935
spp_ex,-97.871,20.754
spp_ex,-97.871,20.754
spp_ex,-97.871,20.754
spp_ex,-97.871,20.754
spp_ex,-97.871,20.754
spp_ex,-97.871,20.754
spp_ex,-97.871,20.754
spp_ex,-97.871,20.754
spp_ex,-97.871,20.754
spp_ex,-99.176,18.882
spp_ex,-98.927,18.847
spp_ex,-99.176,18.882
spp_ex,-99.048,16.797
spp_ex,-99.048,16.797
spp_ex,-99.048,16.797
spp_ex,-99.048,16.797
spp_ex,-99.048,16.797
spp_ex,-104.005,20.017
spp_ex,-104.005,20.017
spp_ex,-99.166,17.409
spp_ex,-99.166,17.409
spp_ex,-99.501,17.551
spp_ex,-99.501,17.551
spp_ex,-99.661,18.24
spp_ex,-99.082,16.79
spp_ex,-99.701,18.24
spp_ex,-98.824,18.661
spp_ex,-98.824,18.661
spp_ex,-98.824,18.661
spp_ex,-98.824,18.661
spp_ex,-98.824,18.661
spp_ex,-99.334,18.305
spp_ex,-99.334,18.305
spp_ex,-99.666,17.557
spp_ex,-99.666,17.557
spp_ex,-99.666,17.557
spp_ex,-92.004,15.956
spp_ex,-91.726,16.135
spp_ex,-91.707,16.106
spp_ex,-91.707,16.106
spp_ex,-93.117,16.871
spp_ex,-93.171,17.361
spp_ex,-93.778,16.271
spp_ex,-93.778,16.271
spp_ex,-93.759,17.088
spp_ex,-93.759,17.088
spp_ex,-89.566,21.235
spp_ex,-88.071,21.548
spp_ex,-88.071,21.548
spp_ex,-88.071,21.548
spp_ex,-88.071,21.548
spp_ex,-87.699,21.482
spp_ex,-87.699,21.482
spp_ex,-88.172,21.572
spp_ex,-88.206,21.556
spp_ex,-90.215,20.643
spp_ex,-58.0405,-28.02573
spp_ex,-105.05,19.5
spp_ex,-105.05,19.5
spp_ex,-105.05,19.5
spp_ex,-105.05,19.5
spp_ex,-95.06,18.58
spp_ex,-95.06,18.58
spp_ex,-95.06,18.58
spp_ex,-95.06,18.58
spp_ex,-95.06,18.58
spp_ex,-95.06,18.58
spp_ex,-95.06,18.58
spp_ex,-95.06,18.58
spp_ex,-95.06,18.58
spp_ex,-95.06,18.58
spp_ex,-61.216667,10.616667
spp_ex,-61.216667,10.616667
spp_ex,-66.381556,-27.518718
spp_ex,-64.583333,-23.1
spp_ex,-103.640759,19.305679
spp_ex,-99.741278,24.786579
spp_ex,-104.515406,19.1331
spp_ex,-104.515406,19.1331
spp_ex,-103.640759,19.305679
spp_ex,-103.640759,19.305679
spp_ex,-103.61405,19.216654
spp_ex,-103.61405,19.216654
spp_ex,-103.61405,19.216654
spp_ex,-103.661708,19.334017
spp_ex,-104.515406,19.1331
spp_ex,-104.515406,19.1331
spp_ex,-103.640759,19.305679
spp_ex,-103.640759,19.305679
spp_ex,-103.640759,19.305679
spp_ex,-103.830667,18.902167
spp_ex,-103.830667,18.902167
spp_ex,-103.830667,18.902167
spp_ex,-103.830667,18.902167
spp_ex,-103.830667,18.902167
spp_ex,-103.830667,18.902167
spp_ex,-103.830667,18.902167
spp_ex,-103.830667,18.902167
spp_ex,-104.513367,19.13245
spp_ex,-104.472017,19.123067
spp_ex,-104.472017,19.123067
spp_ex,-104.472017,19.123067
spp_ex,-104.50715,19.150233
spp_ex,-104.513367,19.13245
spp_ex,-104.513367,19.13245
spp_ex,-104.472017,19.123067
spp_ex,-104.472017,19.123067
spp_ex,-104.408889,19.234167
spp_ex,-104.408889,19.234167
spp_ex,-104.408889,19.234167
spp_ex,-104.408889,19.234167
spp_ex,-104.408889,19.234167
spp_ex,-104.408889,19.234167
spp_ex,-104.425,19.259722
spp_ex,-104.425,19.259722
spp_ex,-104.425,19.259722
spp_ex,-104.425,19.259722
spp_ex,-104.425,19.259722
spp_ex,-104.425,19.259722
spp_ex,-104.425,19.259722
spp_ex,-104.425,19.259722
spp_ex,-104.425,19.259722
spp_ex,-104.425,19.259722
spp_ex,-104.425,19.259722
spp_ex,-104.425,19.259722
spp_ex,-104.37639,19.21944
spp_ex,-104.37639,19.21944
spp_ex,-104.391111,19.228611
spp_ex,-104.391111,19.228611
spp_ex,-104.391111,19.228611
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.64535,18.891667
spp_ex,-103.602311,18.91055
spp_ex,-103.602311,18.91055
spp_ex,-103.602311,18.91055
spp_ex,-103.522667,19.327833
spp_ex,-103.522667,19.327833
spp_ex,-103.522667,19.327833
spp_ex,-103.522667,19.327833
spp_ex,-103.522667,19.327833
spp_ex,-103.532387,19.352213
spp_ex,-103.532387,19.352213
spp_ex,-103.532387,19.352213
spp_ex,-103.532387,19.352213
spp_ex,-103.522667,19.327833
spp_ex,-103.522667,19.327833
spp_ex,-103.522667,19.327833
spp_ex,-103.522667,19.327833
spp_ex,-103.551525,19.361242
spp_ex,-103.551525,19.361242
spp_ex,-103.551525,19.361242
spp_ex,-103.551525,19.361242
spp_ex,-103.551525,19.361242
spp_ex,-103.551525,19.361242
spp_ex,-103.545533,19.3212
spp_ex,-103.545533,19.3212
spp_ex,-103.545533,19.3212
spp_ex,-103.545533,19.3212
spp_ex,-103.545533,19.3212
spp_ex,-103.88175,19.149333
spp_ex,-103.679698,19.475126
spp_ex,-103.686004,19.480365
spp_ex,-66.381556,-27.518718
spp_ex,-103.640759,19.305679
spp_ex,-103.640759,19.305679
spp_ex,-63.817424,-22.339681
spp_ex,-99.139277,23.09491
spp_ex,-104.022066,18.917699
spp_ex,-103.640759,19.305679
spp_ex,-103.640759,19.305679
spp_ex,-103.640759,19.305679
spp_ex,-103.640759,19.305679
spp_ex,-103.640759,19.305679
spp_ex,-103.640759,19.305679
spp_ex,-64.305,-20.712
spp_ex,-79.967,-0.033
spp_ex,-79.583,-1.333
spp_ex,-69.683,-13.503
spp_ex,-58.779,3.268
spp_ex,-80.033,-2.167
spp_ex,-79.35,-2.567
spp_ex,-73.341,-11.78
spp_ex,-59.25,3.25
spp_ex,-69.295,-12.838
spp_ex,-90.547,17.246
spp_ex,-80.033,-2.167
spp_ex,-80.717,-1.567
spp_ex,-80.717,-1.567
spp_ex,-78.633,-4.283
spp_ex,-79.583,-1.333
spp_ex,-62.567,-19.917
spp_ex,-89.566667,13.65
spp_ex,-89.566667,13.65
spp_ex,-89.566667,13.65
spp_ex,-89.566667,13.65
spp_ex,-88,13.7
spp_ex,-88,13.7
spp_ex,-88.066667,13.616667
spp_ex,-88.066667,13.616667
spp_ex,-88.066667,13.616667
spp_ex,-88.066667,13.616667
spp_ex,-88.066667,13.616667
spp_ex,-88.066667,13.616667
spp_ex,-88.066667,13.616667
spp_ex,-88.066667,13.616667
spp_ex,-88.066667,13.616667
spp_ex,-88.066667,13.616667
spp_ex,-88.066667,13.616667
spp_ex,-88.066667,13.616667
spp_ex,-88.066667,13.616667
spp_ex,-88.066667,13.616667
spp_ex,-88.066667,13.616667
spp_ex,-88.066667,13.616667
spp_ex,-88.066667,13.616667
spp_ex,-88.066667,13.616667
spp_ex,-88.066667,13.616667
spp_ex,-88.066667,13.616667
spp_ex,-88.066667,13.616667
spp_ex,-88.066667,13.616667
spp_ex,-88.383333,13.266667
